adm1,sum_pop,mean_pop,min_pop,max_pop,sum_2012,sum_2013,sum_2014,sum_2015,sum_2016,sum_2017,sum_2018,sum_2019,sum_2020,perc_2012,perc_2013,perc_2014,perc_2015,perc_2016,perc_2017,perc_2018,perc_2019,perc_2020
GIN.1,721325.9,531.4,493.7,572.5,126968.1,134354.5,121844.2,125016.4,147385.3,158337.7,152953.0,147236.3,147214.4,0.176,0.1863,0.1689,0.1733,0.2043,0.2195,0.212,0.2041,0.2041
GIN.2,1105937.6,75.0,29.4,123.6,1003466.5,1031096.3,1021645.2,1018084.1,1022611.3,1022629.1,1018196.8,1006072.3,1018192.8,0.9073,0.9323,0.9238,0.9206,0.9247,0.9247,0.9207,0.9097,0.9207
GIN.3,628566.5,23.9,11.0,45.8,68448.1,93875.0,100352.3,87726.4,115272.6,98690.0,65928.0,55699.0,49470.9,0.1089,0.1493,0.1597,0.1396,0.1834,0.157,0.1049,0.0886,0.0787
GIN.4,1338737.6,41.4,16.7,103.5,200508.2,224830.4,185261.5,264749.2,304505.0,284952.3,241694.8,217785.8,246380.6,0.1498,0.1679,0.1384,0.1978,0.2275,0.2129,0.1805,0.1627,0.184
GIN.5,1055068.6,125.2,94.1,183.7,349809.9,351660.1,327904.6,329308.1,362551.1,357108.6,356452.7,362312.1,360382.1,0.3316,0.3333,0.3108,0.3121,0.3436,0.3385,0.3378,0.3434,0.3416
GIN.6,659795.0,21.8,10.6,44.8,75969.0,76303.8,76128.2,73432.1,92796.6,86180.0,81595.9,77559.2,78071.4,0.1151,0.1156,0.1154,0.1113,0.1406,0.1306,0.1237,0.1176,0.1183
GIN.7,480698.9,8.8,4.4,21.4,73457.1,71174.9,64647.0,67078.6,75767.4,72186.5,72566.3,67672.5,71731.2,0.1528,0.1481,0.1345,0.1395,0.1576,0.1502,0.151,0.1408,0.1492
GIN.8,1033181.5,46.6,28.3,96.4,151942.6,135345.5,124889.8,165530.4,203378.3,195822.3,158831.7,138949.6,119058.9,0.1471,0.131,0.1209,0.1602,0.1968,0.1895,0.1537,0.1345,0.1152
GMB.1,194646.9,93.9,44.4,153.1,105049.6,105049.6,101060.8,128210.7,101060.8,101060.8,128210.7,83617.9,128210.7,0.5397,0.5397,0.5192,0.6587,0.5192,0.5192,0.6587,0.4296,0.6587
GMB.2,45733.2,47.4,43.6,48.5,3906.8,3744.3,2022.0,300.8,2365.3,3235.1,6711.9,7870.1,10919.0,0.0854,0.0819,0.0442,0.0066,0.0517,0.0707,0.1468,0.1721,0.2388
GMB.3,128237.7,87.0,80.2,99.4,5962.7,4447.8,1738.5,227.6,1447.1,2783.8,2923.7,10746.2,11908.5,0.0465,0.0347,0.0136,0.0018,0.0113,0.0217,0.0228,0.0838,0.0929
GMB.4,127495.0,56.8,49.8,59.0,6293.3,5124.9,3222.9,1181.4,4017.1,7270.3,12624.2,18015.4,25771.5,0.0494,0.0402,0.0253,0.0093,0.0315,0.057,0.099,0.1413,0.2021
GMB.5,138862.4,55.5,42.3,59.9,15177.8,15295.1,13590.3,9389.0,9983.5,12958.3,23398.1,32692.0,35358.7,0.1093,0.1101,0.0979,0.0676,0.0719,0.0933,0.1685,0.2354,0.2546
GMB.6,472223.6,104.5,80.2,159.6,194674.6,198978.1,208044.2,202538.4,207082.6,199904.7,201586.2,189395.4,223043.9,0.4123,0.4214,0.4406,0.4289,0.4385,0.4233,0.4269,0.4011,0.4723
GNB.1,140186.7,57.5,38.7,80.1,9271.5,11027.6,10327.2,12464.1,14933.3,15251.2,12415.6,12301.1,8067.8,0.0661,0.0787,0.0737,0.0889,0.1065,0.1088,0.0886,0.0877,0.0576
GNB.2,69000.8,96.6,67.5,140.9,5454.0,4957.6,4035.9,11369.8,10024.9,5902.4,6453.8,7374.6,7936.1,0.079,0.0718,0.0585,0.1648,0.1453,0.0855,0.0935,0.1069,0.115
GNB.3,282644.1,81.4,46.2,81.4,162067.8,161738.7,114709.2,160550.0,125764.1,126618.8,161241.9,160635.3,161730.3,0.5734,0.5722,0.4058,0.568,0.445,0.448,0.5705,0.5683,0.5722
GNB.4,22059.7,365.0,365.0,365.0,405.1,440.2,647.6,808.7,4212.2,4042.7,3987.0,3129.2,2100.8,0.0184,0.02,0.0294,0.0367,0.1909,0.1833,0.1807,0.1419,0.0952
GNB.5,124189.0,146.3,138.8,153.1,1995.2,1973.4,1856.7,10389.9,9471.9,2473.9,4300.1,3398.3,2982.9,0.0161,0.0159,0.015,0.0837,0.0763,0.0199,0.0346,0.0274,0.024
GNB.6,147698.6,50.6,46.9,61.5,9576.6,9956.1,13495.9,14148.3,14406.6,13831.3,13688.4,13612.1,15099.4,0.0648,0.0674,0.0914,0.0958,0.0975,0.0936,0.0927,0.0922,0.1022
GNB.7,148955.1,51.3,32.6,61.5,391.4,187.9,420.8,617.5,7305.3,6518.5,8760.4,4313.5,108.2,0.0026,0.0013,0.0028,0.0041,0.049,0.0438,0.0588,0.029,0.0007
GNB.8,42737.8,315.8,305.1,318.4,1228.0,982.0,66.2,3214.9,5310.7,3716.2,3653.8,4528.2,2064.5,0.0287,0.023,0.0015,0.0752,0.1243,0.087,0.0855,0.106,0.0483
GNB.9,60912.9,262.8,260.6,268.3,493.0,280.5,242.8,1510.3,3093.5,970.4,2059.8,4018.2,1558.6,0.0081,0.0046,0.004,0.0248,0.0508,0.0159,0.0338,0.066,0.0256
GNQ.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
GNQ.2,113859.8,283.1,282.8,287.4,54570.4,55067.6,53981.2,57554.1,54113.1,54102.9,77202.3,0.0,27466.1,0.4793,0.4836,0.4741,0.5055,0.4753,0.4752,0.678,0.0,0.2412
GNQ.3,13252.5,161.7,161.7,161.7,4712.0,6372.4,6272.4,5957.3,6728.0,6713.3,6251.2,0.0,4683.9,0.3556,0.4808,0.4733,0.4495,0.5077,0.5066,0.4717,0.0,0.3534
GNQ.4,52310.2,696.7,696.7,696.7,14668.2,16053.4,15907.6,15358.6,15380.6,15315.8,16000.7,0.0,12059.2,0.2804,0.3069,0.3041,0.2936,0.294,0.2928,0.3059,0.0,0.2305
GNQ.5,68439.5,423.5,414.6,427.8,10785.0,10918.9,11336.9,11031.1,10541.7,10715.0,12650.3,0.0,10037.1,0.1576,0.1595,0.1656,0.1612,0.154,0.1566,0.1848,0.0,0.1467
GNQ.6,139170.5,517.1,517.0,518.7,58951.3,58911.6,57908.6,58220.0,57512.4,57908.3,91439.9,0.0,24031.9,0.4236,0.4233,0.4161,0.4183,0.4133,0.4161,0.657,0.0,0.1727
GNQ.7,73595.9,800.3,787.2,805.8,25224.5,25683.2,26870.7,25647.6,26564.5,26781.9,28738.9,0.0,19889.7,0.3427,0.349,0.3651,0.3485,0.361,0.3639,0.3905,0.0,0.2703
GTM.1,722395.9,90.5,57.4,114.0,222759.6,231058.1,219342.1,209983.5,211978.7,217116.3,197456.5,200289.1,192778.3,0.3084,0.3198,0.3036,0.2907,0.2934,0.3006,0.2733,0.2773,0.2669
GTM.10,203624.8,29.1,18.0,36.9,100354.4,103404.8,95152.2,96429.4,97360.9,99778.3,99858.3,96388.1,90746.6,0.4928,0.5078,0.4673,0.4736,0.4781,0.49,0.4904,0.4734,0.4457
GTM.11,263817.2,60.0,46.3,85.2,148363.9,152057.7,141147.3,136681.2,136701.8,143312.9,141578.1,142855.0,137834.1,0.5624,0.5764,0.535,0.5181,0.5182,0.5432,0.5367,0.5415,0.5225
GTM.12,423648.4,46.1,25.6,95.4,107266.7,108053.9,107710.1,109630.2,110981.9,112346.1,110693.7,112437.6,111426.6,0.2532,0.2551,0.2542,0.2588,0.262,0.2652,0.2613,0.2654,0.263
GTM.13,495890.8,109.9,71.6,152.8,322706.2,326403.0,311630.6,320040.2,314787.8,316531.3,320571.7,315782.5,313240.1,0.6508,0.6582,0.6284,0.6454,0.6348,0.6383,0.6465,0.6368,0.6317
GTM.14,627062.9,82.0,47.3,154.9,201222.5,213596.6,193565.0,203186.6,195754.2,194889.0,199715.9,201280.0,196279.7,0.3209,0.3406,0.3087,0.324,0.3122,0.3108,0.3185,0.321,0.313
GTM.15,189836.3,57.0,44.2,80.5,113225.3,116265.6,111794.5,118362.5,111799.8,112112.7,113279.5,105640.7,108184.6,0.5964,0.6125,0.5889,0.6235,0.5889,0.5906,0.5967,0.5565,0.5699
GTM.16,197394.4,106.7,67.8,156.3,151010.2,151320.7,146733.5,150160.6,146925.7,146824.8,150241.9,146438.6,149381.1,0.765,0.7666,0.7434,0.7607,0.7443,0.7438,0.7611,0.7419,0.7568
GTM.17,642941.2,112.8,80.0,150.9,362054.6,372719.7,355133.2,353309.7,358352.4,362146.0,355044.2,346001.0,335568.6,0.5631,0.5797,0.5524,0.5495,0.5574,0.5633,0.5522,0.5382,0.5219
GTM.18,212605.4,51.2,35.1,78.7,115780.8,119378.0,113017.9,108290.1,105653.6,106878.3,103855.9,106338.9,100622.2,0.5446,0.5615,0.5316,0.5093,0.4969,0.5027,0.4885,0.5002,0.4733
GTM.19,282561.7,160.0,77.0,253.5,189029.8,191058.6,184775.1,185407.5,184394.7,183909.9,184050.2,184475.6,182475.2,0.669,0.6762,0.6539,0.6562,0.6526,0.6509,0.6514,0.6529,0.6458
GTM.2,171977.0,24.8,16.4,40.3,57987.4,60445.2,56286.0,60619.9,53824.5,56100.8,56790.0,58262.2,57689.8,0.3372,0.3515,0.3273,0.3525,0.313,0.3262,0.3302,0.3388,0.3355
GTM.20,325335.0,152.6,88.6,227.5,204349.8,206851.5,202415.8,204411.5,202376.7,203095.3,203339.8,199470.1,198144.4,0.6281,0.6358,0.6222,0.6283,0.6221,0.6243,0.625,0.6131,0.609
GTM.21,309404.4,40.2,11.6,50.7,187994.7,192768.2,192557.0,187735.1,193048.1,190131.2,185094.4,187835.3,181046.1,0.6076,0.623,0.6223,0.6068,0.6239,0.6145,0.5982,0.6071,0.5851
GTM.22,136303.9,31.3,21.0,47.8,70640.3,70862.2,67164.4,67970.7,67549.7,67412.2,66179.4,64653.1,65672.1,0.5183,0.5199,0.4928,0.4987,0.4956,0.4946,0.4855,0.4743,0.4818
GTM.3,394363.9,92.2,54.9,156.4,245617.8,253932.1,246596.0,239955.9,247300.8,249448.2,238839.6,247716.1,230361.5,0.6228,0.6439,0.6253,0.6085,0.6271,0.6325,0.6056,0.6281,0.5841
GTM.4,233183.9,37.8,25.6,50.6,67765.1,69602.2,65964.7,64164.7,63482.8,65015.2,64282.4,66283.1,66798.0,0.2906,0.2985,0.2829,0.2752,0.2722,0.2788,0.2757,0.2843,0.2865
GTM.5,96878.6,25.8,15.6,34.0,56451.3,56583.4,54360.0,52271.8,52369.8,53571.9,50827.8,52355.3,50705.5,0.5827,0.5841,0.5611,0.5396,0.5406,0.553,0.5247,0.5404,0.5234
GTM.6,436064.9,66.8,43.5,104.5,266151.2,270788.3,259604.6,262835.7,260181.5,263018.7,263575.0,263008.8,258900.7,0.6103,0.621,0.5953,0.6027,0.5967,0.6032,0.6044,0.6031,0.5937
GTM.7,1924588.1,298.2,116.0,536.8,917221.7,918862.4,902807.9,915195.0,903112.8,904217.7,914744.8,900285.1,914224.0,0.4766,0.4774,0.4691,0.4755,0.4692,0.4698,0.4753,0.4678,0.475
GTM.8,729032.6,132.3,66.2,239.3,285204.2,298589.4,282652.5,274872.8,286057.7,282113.1,272849.8,278381.7,253971.7,0.3912,0.4096,0.3877,0.377,0.3924,0.387,0.3743,0.3819,0.3484
GTM.9,263234.4,73.4,65.2,80.6,107250.6,106976.1,100058.3,100682.7,98885.0,101912.5,97758.6,96565.6,97253.7,0.4074,0.4064,0.3801,0.3825,0.3757,0.3872,0.3714,0.3668,0.3695
GUY.1,15552.7,185.1,167.8,201.4,1773.1,1235.8,1137.5,1246.1,652.8,1427.4,949.4,1664.5,1876.5,0.114,0.0795,0.0731,0.0801,0.042,0.0918,0.061,0.107,0.1207
GUY.10,14792.0,62.7,62.7,96.1,1426.0,1576.7,1621.4,1662.1,1726.6,1669.7,1567.6,1729.2,1671.8,0.0964,0.1066,0.1096,0.1124,0.1167,0.1129,0.106,0.1169,0.113
GUY.2,11449.1,300.4,285.5,316.6,4604.7,4572.7,4292.5,3932.2,4320.1,4299.3,3962.1,4297.9,3996.4,0.4022,0.3994,0.3749,0.3435,0.3773,0.3755,0.3461,0.3754,0.3491
GUY.3,177083.7,109.0,85.1,134.5,137630.7,137447.8,130603.7,131120.5,130664.6,130593.9,131253.2,131494.5,131574.2,0.7772,0.7762,0.7375,0.7404,0.7379,0.7375,0.7412,0.7426,0.743
GUY.4,63518.3,2277.2,2134.9,2384.3,42278.9,41534.9,39063.2,34906.9,35019.8,34851.9,35072.6,36001.9,35428.1,0.6656,0.6539,0.615,0.5496,0.5513,0.5487,0.5522,0.5668,0.5578
GUY.5,62102.5,312.0,265.8,367.5,42037.4,42028.6,39868.8,39425.8,39865.7,39507.9,39617.6,40569.7,40723.1,0.6769,0.6768,0.642,0.6349,0.6419,0.6362,0.6379,0.6533,0.6557
GUY.6,28178.6,104.3,70.5,170.6,17304.6,17009.1,16802.9,16192.3,17369.6,17002.6,15953.1,16656.9,16221.8,0.6141,0.6036,0.5963,0.5746,0.6164,0.6034,0.5661,0.5911,0.5757
GUY.7,26331.7,104.5,97.6,109.0,12325.5,11512.7,11893.7,11982.6,12547.7,13297.3,13368.8,11898.9,13709.6,0.4681,0.4372,0.4517,0.4551,0.4765,0.505,0.5077,0.4519,0.5207
GUY.8,4813.3,73.1,73.1,73.1,228.0,218.5,284.7,266.3,284.7,284.7,335.8,372.3,287.7,0.0474,0.0454,0.0591,0.0553,0.0591,0.0591,0.0698,0.0773,0.0598
GUY.9,21923.7,72.1,69.5,80.2,12453.2,12454.9,12113.7,11850.2,12143.0,12028.8,11867.9,11795.5,11888.0,0.568,0.5681,0.5525,0.5405,0.5539,0.5487,0.5413,0.538,0.5422
HND.1,241145.5,116.5,44.6,372.2,135653.4,135249.1,131295.9,132203.1,131493.8,131252.1,131050.3,132412.4,131621.4,0.5625,0.5609,0.5445,0.5482,0.5453,0.5443,0.5434,0.5491,0.5458
HND.10,127547.7,102.1,57.4,306.2,34405.7,33938.2,33803.0,35964.7,37002.1,39977.3,39611.1,42534.3,39009.9,0.2697,0.2661,0.265,0.282,0.2901,0.3134,0.3106,0.3335,0.3058
HND.11,35918.3,231.4,199.8,263.0,21053.8,20978.1,19436.0,20786.4,19430.6,19426.5,20813.8,19892.2,20821.5,0.5862,0.5841,0.5411,0.5787,0.541,0.5409,0.5795,0.5538,0.5797
HND.12,104971.9,167.8,106.9,336.0,44527.5,44844.9,42737.9,41987.4,43623.9,45164.3,43593.9,45419.8,42197.0,0.4242,0.4272,0.4071,0.4,0.4156,0.4303,0.4153,0.4327,0.402
HND.13,171596.3,173.2,87.4,517.4,61141.2,62826.6,61931.6,57046.1,60592.3,61172.2,55847.2,60486.7,53044.8,0.3563,0.3661,0.3609,0.3324,0.3531,0.3565,0.3255,0.3525,0.3091
HND.14,79891.8,70.8,39.6,242.4,44450.0,43801.8,41538.4,43117.7,42236.4,42520.1,42846.1,42473.4,41056.9,0.5564,0.5483,0.5199,0.5397,0.5287,0.5322,0.5363,0.5316,0.5139
HND.15,290241.0,130.6,65.2,373.7,103929.0,103112.9,100686.1,100023.2,102894.2,102076.3,98206.5,100808.1,99977.2,0.3581,0.3553,0.3469,0.3446,0.3545,0.3517,0.3384,0.3473,0.3445
HND.16,236994.3,219.8,96.5,1411.6,123433.3,123748.9,116626.0,118414.5,118646.2,119275.5,118672.0,118062.9,115703.3,0.5208,0.5222,0.4921,0.4997,0.5006,0.5033,0.5007,0.4982,0.4882
HND.17,93310.9,112.3,75.9,214.0,45984.3,46214.4,43639.1,44997.4,45508.5,47448.6,46268.5,45459.4,45354.1,0.4928,0.4953,0.4677,0.4822,0.4877,0.5085,0.4959,0.4872,0.4861
HND.18,318218.2,97.6,37.6,666.3,164149.8,164386.2,156882.9,159970.7,157060.4,158072.6,160524.4,153568.2,160649.9,0.5158,0.5166,0.493,0.5027,0.4936,0.4967,0.5044,0.4826,0.5048
HND.2,228593.9,152.6,98.4,2358.3,108910.6,111617.5,110232.2,114345.3,115510.6,119020.4,117339.4,111541.8,114990.1,0.4764,0.4883,0.4822,0.5002,0.5053,0.5207,0.5133,0.4879,0.503
HND.3,170067.4,158.9,96.1,265.0,88289.2,88009.6,86304.6,89154.8,86895.4,86930.2,89002.8,87306.2,88191.4,0.5191,0.5175,0.5075,0.5242,0.5109,0.5112,0.5233,0.5134,0.5186
HND.4,275833.6,119.1,52.8,1260.7,158381.0,159232.9,151430.0,155637.7,152562.2,153307.6,157950.9,155299.3,156509.1,0.5742,0.5773,0.549,0.5642,0.5531,0.5558,0.5726,0.563,0.5674
HND.5,211756.1,127.6,59.9,421.2,112055.4,112144.6,106309.4,105973.2,107212.4,107675.1,107417.3,106310.0,105626.7,0.5292,0.5296,0.502,0.5004,0.5063,0.5085,0.5073,0.502,0.4988
HND.6,861191.6,132.2,45.3,1653.1,497409.2,496666.5,487102.6,466710.0,487507.4,488096.7,467018.8,466034.4,466484.7,0.5776,0.5767,0.5656,0.5419,0.5661,0.5668,0.5423,0.5412,0.5417
HND.7,242870.0,110.7,47.1,726.1,90221.9,91250.8,89744.1,90162.4,92655.4,92442.3,91341.6,92819.9,91761.6,0.3715,0.3757,0.3695,0.3712,0.3815,0.3806,0.3761,0.3822,0.3778
HND.8,830762.7,157.5,67.8,472.1,372143.2,374810.9,360649.1,365345.5,363474.9,364659.3,364465.4,362882.9,366125.2,0.448,0.4512,0.4341,0.4398,0.4375,0.4389,0.4387,0.4368,0.4407
HND.9,49932.2,295.5,233.2,401.9,6054.3,5517.2,4417.6,4025.5,3816.4,3620.0,3537.5,4657.2,4799.1,0.1213,0.1105,0.0885,0.0806,0.0764,0.0725,0.0708,0.0933,0.0961
HTI.1,415693.6,19.4,6.5,91.7,42437.1,60174.3,63879.3,68292.8,69664.8,71201.4,71632.5,75647.8,68844.1,0.1021,0.1448,0.1537,0.1643,0.1676,0.1713,0.1723,0.182,0.1656
HTI.10,378141.0,106.8,76.2,183.1,43486.8,46668.8,42192.8,34826.2,31896.0,34561.9,34882.4,27394.1,27292.8,0.115,0.1234,0.1116,0.0921,0.0843,0.0914,0.0922,0.0724,0.0722
HTI.2,262873.3,79.8,37.4,264.7,11738.3,12125.6,12351.0,10866.2,6407.7,7198.0,10119.1,8362.4,7313.1,0.0447,0.0461,0.047,0.0413,0.0244,0.0274,0.0385,0.0318,0.0278
HTI.3,990086.1,137.4,85.2,252.4,215204.2,224201.0,212174.0,197182.4,180087.8,182848.2,181397.1,175116.5,169040.4,0.2174,0.2264,0.2143,0.1992,0.1819,0.1847,0.1832,0.1769,0.1707
HTI.4,193565.1,112.0,87.2,141.3,27393.9,29593.6,28128.3,23700.1,19591.5,21139.0,20145.3,13969.6,11662.2,0.1415,0.1529,0.1453,0.1224,0.1012,0.1092,0.1041,0.0722,0.0602
HTI.5,213216.8,57.9,28.4,116.8,28819.1,38358.4,42951.9,45225.6,44547.2,46797.0,46415.3,46635.6,48294.8,0.1352,0.1799,0.2014,0.2121,0.2089,0.2195,0.2177,0.2187,0.2265
HTI.6,428608.0,63.1,25.9,115.1,37738.0,51503.3,61924.6,61691.6,53686.9,60193.9,67791.0,62550.0,67001.5,0.088,0.1202,0.1445,0.1439,0.1253,0.1404,0.1582,0.1459,0.1563
HTI.7,599966.9,121.2,53.1,267.3,140027.7,147555.9,135146.5,126276.2,127463.0,125547.8,128357.9,128772.7,124844.6,0.2334,0.2459,0.2253,0.2105,0.2125,0.2093,0.2139,0.2146,0.2081
HTI.8,2353862.4,127.8,48.6,395.2,855396.6,856690.6,837624.5,835750.0,826081.0,845120.2,849174.9,814910.3,805084.6,0.3634,0.364,0.3559,0.3551,0.3509,0.359,0.3608,0.3462,0.342
HTI.9,332750.2,45.4,21.0,69.8,43113.7,45290.4,45207.6,43304.0,37795.9,36026.8,33666.6,28312.5,28121.3,0.1296,0.1361,0.1359,0.1301,0.1136,0.1083,0.1012,0.0851,0.0845
IDN.1,2544879.0,736.7,676.7,811.9,1632473.3,1517183.1,1380821.8,1366711.4,1440152.3,1457532.4,1394141.9,1411453.3,1442516.3,0.6415,0.5962,0.5426,0.537,0.5659,0.5727,0.5478,0.5546,0.5668
IDN.10,18217812.7,3842.7,3512.5,4173.7,12818512.3,12899368.7,12541368.7,12147080.4,12369338.8,12256716.0,12428855.3,12389927.5,12492563.7,0.7036,0.7081,0.6884,0.6668,0.679,0.6728,0.6822,0.6801,0.6857
IDN.11,21394265.0,3287.2,3083.4,3565.1,15608506.4,15789461.6,15355234.8,15096293.8,15213765.7,15200372.2,15408039.4,15347704.4,15437063.3,0.7296,0.738,0.7177,0.7056,0.7111,0.7105,0.7202,0.7174,0.7216
IDN.12,2614547.9,1009.3,958.7,1073.7,1075676.2,1110063.1,1284405.2,890696.2,941895.2,978001.1,967153.2,983003.1,1001827.4,0.4114,0.4246,0.4913,0.3407,0.3603,0.3741,0.3699,0.376,0.3832
IDN.13,2200231.9,620.4,585.5,659.4,1364122.7,1428230.5,1289269.3,1232239.0,1307569.5,1321883.2,1365491.6,1334070.2,1349450.5,0.62,0.6491,0.586,0.56,0.5943,0.6008,0.6206,0.6063,0.6133
IDN.14,1343264.9,135.4,104.0,317.9,435177.0,515017.0,501459.9,378664.4,422400.7,415899.8,451546.4,443005.5,446976.6,0.324,0.3834,0.3733,0.2819,0.3145,0.3096,0.3362,0.3298,0.3328
IDN.16,1158283.1,5647.0,5580.4,5842.8,755673.1,782435.4,757459.9,732447.5,744268.2,722952.6,756656.9,760448.4,750837.8,0.6524,0.6755,0.654,0.6324,0.6426,0.6242,0.6533,0.6565,0.6482
IDN.17,4469077.7,870.8,763.8,1042.8,2760585.4,2847108.3,2994572.2,2652212.4,2765811.1,2813046.4,2819631.3,2840028.5,2825671.9,0.6177,0.6371,0.6701,0.5935,0.6189,0.6294,0.6309,0.6355,0.6323
IDN.18,697791.6,3216.5,3199.5,3238.2,276510.2,287387.1,284095.8,281316.3,298196.1,304822.0,313341.2,333842.3,342473.7,0.3963,0.4119,0.4071,0.4032,0.4273,0.4368,0.449,0.4784,0.4908
IDN.19,918606.8,1818.4,1792.0,1828.4,442077.5,466106.5,447551.6,452639.7,483061.9,470992.7,468762.1,488397.0,483691.1,0.4812,0.5074,0.4872,0.4927,0.5259,0.5127,0.5103,0.5317,0.5265
IDN.2,2401866.0,468.2,426.0,514.8,1678802.6,1702915.3,1645603.5,1647429.3,1661741.5,1654537.0,1690917.4,1682749.2,1697085.7,0.699,0.709,0.6851,0.6859,0.6919,0.6889,0.704,0.7006,0.7066
IDN.20,2674943.7,1726.7,1687.9,1782.8,1702391.1,1764551.7,1676434.8,1644131.7,1722628.2,1739512.3,1774234.1,1798606.1,1788408.6,0.6364,0.6597,0.6267,0.6146,0.644,0.6503,0.6633,0.6724,0.6686
IDN.21,2863689.2,2417.1,2359.0,2485.5,779541.0,815566.0,711383.1,657204.2,721815.0,757969.0,789310.8,841471.1,885133.4,0.2722,0.2848,0.2484,0.2295,0.2521,0.2647,0.2756,0.2938,0.3091
IDN.22,535534.2,824.8,790.1,864.4,195393.6,212629.0,198136.3,214383.6,213989.2,218102.1,230582.1,231418.0,239941.1,0.3649,0.397,0.37,0.4003,0.3996,0.4073,0.4306,0.4321,0.448
IDN.23,2368370.0,2076.6,1644.5,2833.9,475801.8,515182.7,518547.2,496960.3,539566.8,549519.8,551372.8,580116.6,560926.9,0.2009,0.2175,0.2189,0.2098,0.2278,0.232,0.2328,0.2449,0.2368
IDN.24,3705179.9,747.9,684.4,804.1,2021780.8,2032477.9,1899899.0,1809132.4,1858013.0,1876628.5,1954262.4,1937511.3,1943542.4,0.5457,0.5486,0.5128,0.4883,0.5015,0.5065,0.5274,0.5229,0.5245
IDN.25,753480.6,294.1,265.1,311.6,217357.5,249934.2,209621.2,216052.9,231561.4,252382.5,264433.5,257023.0,254166.7,0.2885,0.3317,0.2782,0.2867,0.3073,0.335,0.3509,0.3411,0.3373
IDN.26,4736494.4,2234.2,2116.6,2358.8,2307339.2,2576257.4,2352924.3,2339642.0,2483794.7,2586625.2,2617941.3,2628487.5,2621846.8,0.4871,0.5439,0.4968,0.494,0.5244,0.5461,0.5527,0.5549,0.5535
IDN.27,1581827.4,1802.3,1772.4,1825.9,640787.5,715802.6,700581.5,705428.1,738087.2,757339.1,748339.9,776840.6,782957.3,0.4051,0.4525,0.4429,0.446,0.4666,0.4788,0.4731,0.4911,0.495
IDN.28,1407095.5,978.5,933.2,1014.8,525394.7,596442.2,513438.0,548464.0,598811.1,623480.8,639070.5,670441.3,699827.1,0.3734,0.4239,0.3649,0.3898,0.4256,0.4431,0.4542,0.4765,0.4974
IDN.29,1367857.9,1251.1,1227.8,1302.4,881851.6,914814.1,893628.2,894192.9,911045.1,924627.1,912863.8,919138.2,928887.6,0.6447,0.6688,0.6533,0.6537,0.666,0.676,0.6674,0.672,0.6791
IDN.3,774975.7,482.8,469.8,496.3,408784.4,428588.9,493638.1,389663.0,391306.2,392735.1,411138.1,400189.3,410808.9,0.5275,0.553,0.637,0.5028,0.5049,0.5068,0.5305,0.5164,0.5301
IDN.30,2843010.0,925.1,856.9,1037.2,1782276.0,1807270.2,1783939.0,1580695.0,1675439.9,1662363.2,1679858.5,1697139.2,1678159.4,0.6269,0.6357,0.6275,0.556,0.5893,0.5847,0.5909,0.597,0.5903
IDN.31,4252783.9,519.1,361.6,777.7,2631801.9,2671945.3,2746089.1,2384482.4,2542057.8,2503331.6,2550998.4,2533717.1,2536779.3,0.6188,0.6283,0.6457,0.5607,0.5977,0.5886,0.5998,0.5958,0.5965
IDN.32,7519842.4,2658.7,2382.9,2977.0,5208378.5,5039429.6,4740344.4,4584790.4,4692285.7,4782595.6,4728710.6,4697110.4,4713656.2,0.6926,0.6702,0.6304,0.6097,0.624,0.636,0.6288,0.6246,0.6268
IDN.33,2007898.8,267.7,246.5,322.3,1478467.1,1481119.7,1445386.0,1397580.9,1433773.9,1439096.7,1412190.4,1434098.5,1412814.8,0.7363,0.7376,0.7199,0.696,0.7141,0.7167,0.7033,0.7142,0.7036
IDN.34,1965096.3,1023.2,965.2,1108.2,1174381.9,1198560.0,1141067.5,1118889.4,1150227.0,1151575.4,1144590.4,1154230.4,1150777.3,0.5976,0.6099,0.5807,0.5694,0.5853,0.586,0.5825,0.5874,0.5856
IDN.35,346577.6,598.0,584.3,614.6,112755.4,122146.5,109946.2,119626.3,112989.9,118804.3,125375.3,120714.2,131708.6,0.3253,0.3524,0.3172,0.3452,0.326,0.3428,0.3618,0.3483,0.38
IDN.4,6779761.9,1135.4,1052.2,1231.8,5169179.4,5169923.1,5136607.2,4979917.0,5032476.2,4989577.0,5013362.3,5022494.6,5019217.6,0.7624,0.7626,0.7576,0.7345,0.7423,0.736,0.7395,0.7408,0.7403
IDN.5,980544.0,117.3,110.5,127.8,560460.5,554617.1,652287.6,459408.6,552396.4,489868.1,543282.0,515553.4,517168.9,0.5716,0.5656,0.6652,0.4685,0.5634,0.4996,0.5541,0.5258,0.5274
IDN.6,633498.6,455.2,391.7,526.1,331110.1,356717.4,342242.2,332458.0,355504.4,378227.0,356819.2,372330.1,369923.4,0.5227,0.5631,0.5402,0.5248,0.5612,0.597,0.5633,0.5877,0.5839
IDN.7,5486715.2,1111.0,1050.4,1154.7,5061900.1,5062057.4,5007844.2,4962452.2,5007616.7,4982665.5,4962453.7,4989897.1,4962022.9,0.9226,0.9226,0.9127,0.9044,0.9127,0.9081,0.9044,0.9095,0.9044
